epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
194,822.503,0.81415,0.56665,1.02173,0.99296,0.90909,0.90788,0.70009,0.83517,0.48595,1.2288,0.0087262,0.0087262,0.0087262
195,826.655,0.82013,0.56358,1.01354,0.99243,0.90909,0.91076,0.74329,0.82355,0.50566,1.224,0.0087196,0.0087196,0.0087196
196,830.809,0.86023,0.58845,1.04048,0.99259,0.90909,0.91044,0.74717,0.72646,0.51746,1.10484,0.008713,0.008713,0.008713
197,834.95,0.81399,0.55834,1.00978,0.99292,0.90909,0.9875,0.78045,0.78836,0.41155,1.15868,0.0087064,0.0087064,0.0087064
198,839.11,0.79706,0.54308,1.00302,0.98782,0.90909,0.91311,0.78835,0.74826,0.38566,1.14731,0.0086998,0.0086998,0.0086998
199,843.172,0.8221,0.56011,1.01189,0.91324,1,0.9875,0.76099,0.82768,0.50009,1.16143,0.0086932,0.0086932,0.0086932
200,847.448,0.82711,0.55541,1.02238,0.99436,1,0.995,0.74848,0.92781,0.53595,1.29779,0.0086866,0.0086866,0.0086866
201,851.626,0.77956,0.55301,1.00658,1,0.99832,0.995,0.78081,0.84846,0.45573,1.20601,0.00868,0.00868,0.00868
202,855.811,0.80323,0.55184,1.01088,0.91632,0.99579,0.98,0.79556,0.79996,0.4907,1.19688,0.0086734,0.0086734,0.0086734
203,860.109,0.79067,0.54303,1.00571,1,0.99208,0.995,0.70466,0.92067,0.61976,1.28847,0.0086668,0.0086668,0.0086668
204,864.213,0.81079,0.54256,1.00468,0.99867,1,0.995,0.76494,0.82594,0.42205,1.18558,0.0086602,0.0086602,0.0086602
205,868.464,0.81274,0.54626,1.01451,1,0.9988,0.995,0.75001,0.88756,0.47295,1.22843,0.0086536,0.0086536,0.0086536
206,872.623,0.78602,0.54858,1.00366,0.99546,1,0.995,0.78476,0.83495,0.40414,1.08374,0.008647,0.008647,0.008647
207,876.886,0.77952,0.53541,0.9991,1,0.99428,0.995,0.76048,0.82277,0.46678,1.11549,0.0086404,0.0086404,0.0086404
208,880.963,0.80147,0.54793,1.02187,1,0.99783,0.995,0.82862,0.71232,0.3554,1.05996,0.0086338,0.0086338,0.0086338
209,885.347,0.77122,0.54698,1.00957,0.99511,1,0.995,0.77789,0.92129,0.43687,1.25528,0.0086272,0.0086272,0.0086272
210,889.673,0.83457,0.55963,1.02685,0.91461,1,0.9875,0.75673,0.92597,0.45658,1.26447,0.0086206,0.0086206,0.0086206
211,893.966,0.81226,0.53178,1.00185,0.98463,0.90909,0.91286,0.71751,0.97563,0.4682,1.25422,0.008614,0.008614,0.008614
212,898.118,0.78295,0.53568,0.99115,0.98543,0.90909,0.92,0.78407,0.86273,0.44656,1.11815,0.0086074,0.0086074,0.0086074
213,902.213,0.80146,0.53479,1.01064,1,0.99596,0.995,0.76634,0.95023,0.4456,1.28868,0.0086008,0.0086008,0.0086008
214,906.39,0.77844,0.52933,1.00195,0.99604,1,0.995,0.74337,0.87378,0.45462,1.27883,0.0085942,0.0085942,0.0085942
215,910.584,0.78,0.51516,1.0028,0.99541,1,0.995,0.73549,0.93927,0.54272,1.18892,0.0085876,0.0085876,0.0085876
216,914.826,0.78691,0.52415,1.00225,0.99405,1,0.995,0.80431,0.95529,0.48764,1.15447,0.008581,0.008581,0.008581
217,919.01,0.7747,0.52306,0.99816,0.99401,1,0.995,0.77068,0.9779,0.43492,1.19999,0.0085744,0.0085744,0.0085744
218,923.117,0.78077,0.53363,1.00856,0.99494,1,0.995,0.79527,0.75771,0.34578,1.09862,0.0085678,0.0085678,0.0085678
219,927.204,0.79735,0.5447,0.99834,0.99346,1,0.995,0.80009,0.78281,0.40693,1.0431,0.0085612,0.0085612,0.0085612
220,931.425,0.8092,0.53945,1.0051,0.99046,0.90909,0.9875,0.78379,0.83154,0.46601,1.07068,0.0085546,0.0085546,0.0085546
221,935.758,0.78897,0.52922,1.01599,0.91209,1,0.9875,0.81052,0.75183,0.46128,1.08599,0.008548,0.008548,0.008548
222,939.965,0.8102,0.53218,1.00354,0.99497,1,0.995,0.78555,0.84405,0.38837,1.12695,0.0085414,0.0085414,0.0085414
223,944.238,0.78852,0.54299,1.02088,0.99439,1,0.995,0.78303,0.86409,0.4192,1.21427,0.0085348,0.0085348,0.0085348
224,948.392,0.78333,0.54449,1.00442,0.99454,1,0.995,0.77839,0.8131,0.43181,1.10275,0.0085282,0.0085282,0.0085282
225,952.644,0.78252,0.52677,1.01118,0.99505,1,0.995,0.74507,0.80181,0.49645,1.18094,0.0085216,0.0085216,0.0085216
226,956.718,0.77847,0.55413,1.0086,0.98834,0.90909,0.90775,0.75629,0.8093,0.47857,1.19414,0.008515,0.008515,0.008515
227,960.979,0.81146,0.53874,1.01429,0.99557,1,0.995,0.82279,0.79704,0.44218,1.11051,0.0085084,0.0085084,0.0085084
228,965.196,0.77531,0.55049,1.00649,0.99439,1,0.995,0.80309,0.72997,0.4714,1.03156,0.0085018,0.0085018,0.0085018
229,969.377,0.7801,0.52739,1.01199,0.99517,1,0.995,0.77539,0.8458,0.46245,1.09499,0.0084952,0.0084952,0.0084952
230,973.538,0.80056,0.56201,1.00022,0.99976,1,0.995,0.72189,1.07527,0.50209,1.19512,0.0084886,0.0084886,0.0084886
231,977.801,0.81084,0.53147,1.00855,1,0.99829,0.995,0.81246,0.85244,0.43543,1.19076,0.008482,0.008482,0.008482
232,982.06,0.78599,0.51175,1.01088,0.91144,1,0.9875,0.74527,0.90067,0.47712,1.19022,0.0084754,0.0084754,0.0084754
233,986.321,0.77613,0.51887,0.98949,1,0.90864,0.98115,0.7396,0.95909,0.50887,1.35237,0.0084688,0.0084688,0.0084688
234,990.431,0.77094,0.53645,0.98453,0.99457,1,0.995,0.81637,0.76422,0.36873,1.13161,0.0084622,0.0084622,0.0084622
235,994.681,0.78523,0.53595,0.99343,0.99841,1,0.995,0.83552,0.69784,0.39385,1.05377,0.0084556,0.0084556,0.0084556
236,998.916,0.76994,0.52419,0.99436,1,0.99035,0.995,0.85281,0.72291,0.50213,1.09209,0.008449,0.008449,0.008449
237,1003.13,0.77967,0.53148,1.00011,0.99665,0.90909,0.96324,0.79388,0.82087,0.54925,1.17204,0.0084424,0.0084424,0.0084424
238,1007.35,0.76731,0.50854,1.00468,0.90914,1,0.98,0.7667,0.82036,0.41393,1.21055,0.0084358,0.0084358,0.0084358
239,1011.61,0.78331,0.50891,0.9879,1,0.99505,0.995,0.77792,0.8003,0.47812,1.16272,0.0084292,0.0084292,0.0084292
240,1015.85,0.7828,0.52701,1.00856,0.99488,1,0.995,0.73133,0.92798,0.4497,1.34727,0.0084226,0.0084226,0.0084226
241,1020.15,0.74909,0.494,0.98984,0.99526,1,0.995,0.76802,0.83464,0.43766,1.24241,0.008416,0.008416,0.008416
242,1024.3,0.75203,0.50258,0.98031,0.90863,0.90445,0.90295,0.74646,0.76364,0.59737,1.09339,0.0084094,0.0084094,0.0084094
243,1028.37,0.73581,0.48895,0.97642,1,0.90629,0.91173,0.75945,0.86423,0.65281,1.12317,0.0084028,0.0084028,0.0084028
244,1032.64,0.78015,0.52195,0.99284,0.99523,0.90909,0.90705,0.79962,0.73433,0.54636,1.03158,0.0083962,0.0083962,0.0083962
245,1036.87,0.75418,0.51414,0.97676,0.9966,0.90909,0.90773,0.81224,0.64534,0.51943,0.95596,0.0083896,0.0083896,0.0083896
246,1040.97,0.74316,0.49896,0.97582,1,0.90368,0.90839,0.75685,0.7947,0.58541,1.11249,0.008383,0.008383,0.008383
247,1045.16,0.77134,0.51151,0.99222,1,0.90593,0.96687,0.74433,0.88481,0.50356,1.25442,0.0083764,0.0083764,0.0083764
248,1049.41,0.74445,0.49611,0.97906,0.9987,0.90909,0.91038,0.73378,0.80456,0.43226,1.12233,0.0083698,0.0083698,0.0083698
249,1053.54,0.76824,0.51216,0.99682,0.99155,1,0.995,0.76309,0.8399,0.42248,1.13405,0.0083632,0.0083632,0.0083632
250,1057.65,0.78449,0.53389,1.00851,0.99387,1,0.995,0.77578,0.78957,0.38368,1.23521,0.0083566,0.0083566,0.0083566
251,1061.82,0.72349,0.49297,0.97751,0.99997,1,0.995,0.79273,0.7491,0.38787,1.15141,0.00835,0.00835,0.00835
252,1066.16,0.74619,0.51767,0.99282,1,0.99593,0.995,0.84168,0.64061,0.36344,1.04127,0.0083434,0.0083434,0.0083434
253,1070.34,0.76099,0.50646,0.99665,1,0.98865,0.995,0.83706,0.70093,0.3746,1.06806,0.0083368,0.0083368,0.0083368
254,1074.38,0.75926,0.51119,0.99063,0.91597,0.99167,0.9875,0.84331,0.68023,0.38616,1.08817,0.0083302,0.0083302,0.0083302
255,1078.57,0.73802,0.51651,0.97739,0.91624,0.99487,0.9875,0.81295,0.72555,0.38203,1.15321,0.0083236,0.0083236,0.0083236
256,1082.88,0.74599,0.49087,0.97965,0.99489,1,0.995,0.82482,0.76436,0.37455,1.21263,0.008317,0.008317,0.008317
257,1087.05,0.73381,0.50057,0.9852,0.99433,1,0.995,0.81773,0.72559,0.36118,1.17793,0.0083104,0.0083104,0.0083104
258,1091.27,0.76492,0.52564,0.98898,0.9783,1,0.995,0.82598,0.78497,0.37596,1.18048,0.0083038,0.0083038,0.0083038
259,1095.48,0.74204,0.52256,0.9851,1,0.90503,0.93914,0.77194,0.77275,0.38388,1.15939,0.0082972,0.0082972,0.0082972
260,1099.71,0.73104,0.5037,0.98218,0.9977,1,0.995,0.78035,0.89398,0.49615,1.24568,0.0082906,0.0082906,0.0082906
261,1104.03,0.70674,0.4931,0.96236,0.99837,1,0.995,0.76242,0.80918,0.45245,1.2948,0.008284,0.008284,0.008284
262,1108.28,0.71652,0.49539,0.97659,0.99877,1,0.995,0.77589,0.74769,0.4056,1.20128,0.0082774,0.0082774,0.0082774
263,1112.49,0.70126,0.47669,0.97661,1,0.99954,0.995,0.79078,0.73828,0.40071,1.1088,0.0082708,0.0082708,0.0082708
264,1116.78,0.71521,0.48046,0.96887,0.99268,0.90909,0.90698,0.80395,0.72501,0.44941,1.13953,0.0082642,0.0082642,0.0082642
265,1120.88,0.73604,0.49695,0.97441,0.99401,0.90909,0.971,0.82841,0.6181,0.40469,0.97439,0.0082576,0.0082576,0.0082576
266,1124.98,0.69765,0.50388,0.95841,0.91084,1,0.9875,0.78875,0.75724,0.36624,1.10995,0.008251,0.008251,0.008251
267,1129.11,0.77046,0.50469,0.99452,0.9164,0.99684,0.9875,0.77271,0.81194,0.39646,1.16782,0.0082444,0.0082444,0.0082444
268,1133.28,0.73249,0.50178,0.98871,0.91617,0.994,0.965,0.78593,0.8468,0.40699,1.21922,0.0082378,0.0082378,0.0082378
269,1137.34,0.72621,0.48979,0.98911,0.90604,0.90909,0.86111,0.76374,0.72523,0.45609,1.12336,0.0082312,0.0082312,0.0082312
270,1141.55,0.73787,0.4957,0.9868,0.90485,0.90909,0.90108,0.81291,0.7747,0.4106,1.18267,0.0082246,0.0082246,0.0082246
271,1145.74,0.71079,0.48205,0.97607,0.98829,0.90909,0.92975,0.85973,0.78163,0.38438,1.20424,0.008218,0.008218,0.008218
272,1149.97,0.7179,0.48583,0.97199,0.98971,0.90909,0.9275,0.8514,0.81926,0.49476,1.25471,0.0082114,0.0082114,0.0082114
273,1154.1,0.74075,0.50891,0.9819,0.9838,0.90909,0.9215,0.81143,0.82219,0.449,1.29067,0.0082048,0.0082048,0.0082048
274,1158.41,0.74043,0.49261,0.98613,0.99498,1,0.995,0.74589,0.9589,0.43268,1.45601,0.0081982,0.0081982,0.0081982
275,1162.66,0.72186,0.47297,0.96034,0.99491,1,0.995,0.76251,1.00937,0.42677,1.47151,0.0081916,0.0081916,0.0081916
276,1166.86,0.71761,0.46555,0.97437,0.99721,1,0.995,0.65865,0.99887,0.45218,1.46944,0.008185,0.008185,0.008185
277,1171.11,0.7446,0.4876,0.97313,0.91542,0.98501,0.9875,0.76243,0.84314,0.39084,1.28262,0.0081784,0.0081784,0.0081784
278,1175.22,0.72816,0.49717,0.97411,1,0.99916,0.995,0.76595,0.88824,0.39934,1.24421,0.0081718,0.0081718,0.0081718
279,1179.58,0.72965,0.51045,0.97964,0.99151,0.90909,0.91531,0.7502,1.00397,0.45862,1.41522,0.0081652,0.0081652,0.0081652
280,1183.82,0.70888,0.47818,0.9668,0.99404,1,0.995,0.70935,1.10586,0.48722,1.4405,0.0081586,0.0081586,0.0081586
281,1188.04,0.74172,0.50322,0.98654,0.99327,1,0.995,0.77109,0.82985,0.49211,1.15938,0.008152,0.008152,0.008152
282,1192.32,0.74544,0.49308,0.98116,0.99572,1,0.995,0.80836,0.79215,0.38803,1.1862,0.0081454,0.0081454,0.0081454
283,1196.62,0.71362,0.48989,0.9766,1,0.99761,0.995,0.81268,0.70752,0.37392,1.1032,0.0081388,0.0081388,0.0081388
284,1200.68,0.71912,0.49817,0.98001,0.99761,0.90909,0.98115,0.84151,0.73882,0.46671,1.12628,0.0081322,0.0081322,0.0081322
285,1204.84,0.73277,0.49433,0.97894,0.99458,1,0.995,0.83142,0.77252,0.4216,1.16509,0.0081256,0.0081256,0.0081256
286,1209,0.75449,0.50074,0.99969,0.99305,1,0.995,0.8298,0.76698,0.37591,1.1678,0.008119,0.008119,0.008119
287,1213.23,0.71941,0.48126,0.97094,0.90481,0.90909,0.90951,0.78217,0.64985,0.39892,1.01647,0.0081124,0.0081124,0.0081124
288,1217.42,0.70579,0.49234,0.97668,0.90438,0.90909,0.8776,0.74015,0.70779,0.42078,1.09696,0.0081058,0.0081058,0.0081058
289,1221.59,0.70709,0.48083,0.97523,0.90026,0.90909,0.88222,0.74665,0.7532,0.67715,1.13096,0.0080992,0.0080992,0.0080992
290,1225.74,0.72113,0.49692,0.97208,0.99347,1,0.995,0.80755,0.78025,0.46956,1.19028,0.0080926,0.0080926,0.0080926
291,1230.04,0.71755,0.49883,0.98219,0.90305,0.90909,0.86602,0.72839,0.77494,0.46959,1.16195,0.008086,0.008086,0.008086
292,1234.25,0.72522,0.4865,0.97502,0.90437,0.90909,0.88192,0.69741,1.09826,0.57522,1.45609,0.0080794,0.0080794,0.0080794
293,1238.53,0.72471,0.46629,0.96487,0.99295,0.90909,0.96687,0.73636,1.01172,0.45606,1.25718,0.0080728,0.0080728,0.0080728
294,1242.82,0.70193,0.46216,0.97123,1,0.99554,0.995,0.76481,0.96936,0.5003,1.19187,0.0080662,0.0080662,0.0080662
295,1247,0.73133,0.48826,0.97468,1,0.99461,0.995,0.82048,0.7107,0.42094,1.04615,0.0080596,0.0080596,0.0080596
296,1251.31,0.70099,0.47416,0.97796,0.99741,1,0.995,0.80636,0.79467,0.35925,1.13109,0.008053,0.008053,0.008053
297,1255.53,0.71354,0.46571,0.95984,0.99666,1,0.995,0.79298,0.80167,0.33619,1.06578,0.0080464,0.0080464,0.0080464
298,1259.77,0.69392,0.4608,0.9653,0.99536,1,0.995,0.8034,0.81181,0.38822,1.06542,0.0080398,0.0080398,0.0080398
299,1264.02,0.68797,0.4708,0.96034,0.99545,1,0.995,0.79043,0.79118,0.39312,1.14913,0.0080332,0.0080332,0.0080332
300,1268.26,0.69649,0.46559,0.97813,0.90869,1,0.9875,0.77775,0.83309,0.41111,1.13208,0.0080266,0.0080266,0.0080266
301,1272.43,0.69471,0.46583,0.95869,1,0.99603,0.995,0.78841,0.84017,0.41089,1.10206,0.00802,0.00802,0.00802
302,1276.47,0.72719,0.49341,0.9831,0.99432,1,0.995,0.81119,0.83291,0.38376,1.17966,0.0080134,0.0080134,0.0080134
303,1280.78,0.72426,0.49013,0.97289,1,0.98257,0.995,0.84508,0.62643,0.33839,1.06939,0.0080068,0.0080068,0.0080068
304,1284.95,0.72581,0.48502,0.98455,0.89608,0.90909,0.96753,0.77569,0.8876,0.43487,1.28799,0.0080002,0.0080002,0.0080002
305,1289.15,0.71564,0.47881,0.96095,0.98904,0.90909,0.92047,0.74639,0.86377,0.44979,1.28559,0.0079936,0.0079936,0.0079936
306,1293.4,0.70956,0.47096,0.96021,0.99436,0.90909,0.91434,0.70916,0.96668,0.61319,1.30167,0.007987,0.007987,0.007987
307,1297.68,0.73533,0.49132,0.98788,0.99576,0.90909,0.91262,0.70815,0.99103,0.5591,1.40851,0.0079804,0.0079804,0.0079804
308,1301.85,0.67691,0.45703,0.9635,0.99477,1,0.995,0.77588,0.91601,0.39459,1.34215,0.0079738,0.0079738,0.0079738
309,1306.03,0.70549,0.46957,0.97465,0.98933,0.90909,0.92,0.83122,0.76002,0.34277,1.17096,0.0079672,0.0079672,0.0079672
310,1310.2,0.70376,0.48936,0.96966,0.97822,0.90909,0.92975,0.81972,0.75341,0.38248,1.16779,0.0079606,0.0079606,0.0079606
311,1314.41,0.7085,0.4879,0.97483,0.99077,0.90909,0.9248,0.8356,0.75312,0.38511,1.11955,0.007954,0.007954,0.007954
312,1318.49,0.67607,0.45891,0.97008,0.99497,1,0.995,0.7912,0.79878,0.3794,1.13657,0.0079474,0.0079474,0.0079474
313,1322.6,0.70232,0.4823,0.97709,0.99471,1,0.995,0.7798,0.87908,0.40334,1.33763,0.0079408,0.0079408,0.0079408
314,1326.8,0.67848,0.47643,0.9602,0.99541,1,0.995,0.79302,0.92883,0.44569,1.37892,0.0079342,0.0079342,0.0079342
315,1331.07,0.63861,0.45932,0.96942,0.994,1,0.995,0.78,0.9638,0.44781,1.38209,0.0079276,0.0079276,0.0079276
316,1335.32,0.70076,0.48018,0.97211,1,0.90498,0.9875,0.74144,0.97423,0.56039,1.38826,0.007921,0.007921,0.007921
317,1339.41,0.69849,0.47848,0.97318,1,0.99082,0.995,0.79378,0.95695,0.49696,1.38521,0.0079144,0.0079144,0.0079144
318,1343.64,0.70806,0.47746,0.97193,1,0.99456,0.995,0.80132,0.88337,0.44844,1.32932,0.0079078,0.0079078,0.0079078
319,1347.75,0.67351,0.4493,0.96571,0.99385,0.90909,0.97571,0.80236,0.85167,0.42456,1.26842,0.0079012,0.0079012,0.0079012
320,1351.85,0.72259,0.49057,0.96814,0.99545,0.90909,0.98115,0.76844,0.93863,0.44428,1.314,0.0078946,0.0078946,0.0078946
321,1356.08,0.67419,0.45581,0.96018,0.91627,0.99524,0.9875,0.77078,0.72086,0.42974,1.12568,0.007888,0.007888,0.007888
322,1360.28,0.6749,0.45481,0.95353,0.98074,0.90909,0.91096,0.7844,0.79154,0.40635,1.12481,0.0078814,0.0078814,0.0078814
323,1364.53,0.65792,0.44489,0.95167,0.90668,0.90909,0.91769,0.71664,0.94521,0.46179,1.29514,0.0078748,0.0078748,0.0078748
324,1368.83,0.71349,0.47418,0.96653,0.90284,0.90909,0.92207,0.75695,0.84099,0.43418,1.27305,0.0078682,0.0078682,0.0078682
325,1373.11,0.67982,0.45736,0.95705,0.97573,0.90909,0.91803,0.80587,0.80723,0.4084,1.22035,0.0078616,0.0078616,0.0078616
326,1377.34,0.70405,0.49044,0.96743,0.99396,0.90909,0.9089,0.77951,0.73312,0.39954,1.18396,0.007855,0.007855,0.007855
327,1381.69,0.69641,0.47525,0.95878,0.99439,0.90909,0.90906,0.75169,0.86549,0.50666,1.28071,0.0078484,0.0078484,0.0078484
328,1385.92,0.69631,0.459,0.96501,0.99336,0.90909,0.94625,0.76336,0.87,0.43621,1.2445,0.0078418,0.0078418,0.0078418
329,1390.19,0.68642,0.4669,0.96564,0.99664,1,0.995,0.7325,0.95828,0.43922,1.32272,0.0078352,0.0078352,0.0078352
330,1394.34,0.68218,0.45366,0.95984,0.99392,1,0.995,0.75851,0.93324,0.4688,1.29585,0.0078286,0.0078286,0.0078286
331,1398.59,0.71369,0.46632,0.95699,0.91626,0.99513,0.9875,0.75617,0.90946,0.45809,1.27133,0.007822,0.007822,0.007822
332,1402.68,0.69712,0.46548,0.96675,1,0.99041,0.995,0.76527,0.837,0.41583,1.19664,0.0078154,0.0078154,0.0078154
333,1406.82,0.69457,0.47735,0.95136,0.99238,0.90909,0.9875,0.75198,0.80717,0.42377,1.22231,0.0078088,0.0078088,0.0078088
334,1411,0.70667,0.47709,0.96618,1,0.99345,0.995,0.7743,0.80499,0.44072,1.35768,0.0078022,0.0078022,0.0078022
335,1415.13,0.67161,0.46271,0.95878,0.99593,1,0.995,0.71355,1.01298,0.39683,1.5469,0.0077956,0.0077956,0.0077956
336,1419.24,0.69535,0.45443,0.95307,0.99505,1,0.995,0.72827,1.04306,0.42064,1.47516,0.007789,0.007789,0.007789
337,1423.45,0.66316,0.43864,0.9497,0.99717,1,0.995,0.74059,0.95433,0.3937,1.4375,0.0077824,0.0077824,0.0077824
338,1427.77,0.66738,0.45755,0.95188,1,0.99281,0.995,0.72995,0.93528,0.399,1.38444,0.0077758,0.0077758,0.0077758
339,1432.04,0.67983,0.43863,0.94593,1,0.98613,0.995,0.75057,0.92417,0.49144,1.33025,0.0077692,0.0077692,0.0077692
340,1436.15,0.68139,0.4525,0.97077,0.99446,0.90909,0.93914,0.74288,0.81208,0.44733,1.18593,0.0077626,0.0077626,0.0077626
341,1440.37,0.69352,0.47441,0.95514,0.99437,0.90909,0.93329,0.7879,0.75161,0.42454,1.10846,0.007756,0.007756,0.007756
342,1444.59,0.6797,0.47219,0.96611,0.9941,0.90909,0.92857,0.82965,0.69746,0.40753,1.09717,0.0077494,0.0077494,0.0077494
343,1448.84,0.69109,0.46217,0.96815,0.99299,0.90909,0.914,0.81873,0.62558,0.34198,1.03943,0.0077428,0.0077428,0.0077428
344,1453.11,0.69675,0.46124,0.97178,0.99355,0.90909,0.91531,0.79986,0.72493,0.36878,1.11606,0.0077362,0.0077362,0.0077362
345,1457.39,0.68605,0.4542,0.95795,0.99016,0.90909,0.91914,0.81798,0.6223,0.35375,1.02268,0.0077296,0.0077296,0.0077296
346,1461.73,0.66418,0.45278,0.95676,0.97578,0.90909,0.9149,0.80606,0.69061,0.38399,1.12548,0.007723,0.007723,0.007723
347,1465.91,0.6702,0.44249,0.96148,0.90842,0.90239,0.90889,0.79807,0.71804,0.47461,1.12628,0.0077164,0.0077164,0.0077164
348,1470.08,0.669,0.43935,0.95235,0.90511,0.90909,0.91744,0.80611,0.74347,0.41053,1.13929,0.0077098,0.0077098,0.0077098
349,1474.23,0.6873,0.46678,0.96252,0.90488,0.90909,0.90293,0.78063,0.88621,0.413,1.26229,0.0077032,0.0077032,0.0077032
350,1478.51,0.69025,0.45838,0.95113,1,0.99713,0.995,0.7477,0.91644,0.39029,1.24019,0.0076966,0.0076966,0.0076966
351,1482.69,0.65829,0.46021,0.9452,0.99496,0.90909,0.971,0.76977,0.8461,0.50357,1.25138,0.00769,0.00769,0.00769
352,1486.86,0.68054,0.47906,0.96358,0.99397,0.90909,0.93412,0.76557,0.82506,0.42174,1.20581,0.0076834,0.0076834,0.0076834
353,1491.04,0.66484,0.45511,0.95729,1,0.99244,0.995,0.84764,0.75836,0.38953,1.10402,0.0076768,0.0076768,0.0076768
354,1495.27,0.68148,0.46846,0.93523,0.99376,0.90909,0.9875,0.86265,0.67218,0.3678,1.03312,0.0076702,0.0076702,0.0076702
355,1499.5,0.67796,0.47198,0.9649,1,0.99782,0.995,0.79895,0.75938,0.36144,1.11028,0.0076636,0.0076636,0.0076636
356,1503.65,0.65601,0.45386,0.95033,0.99565,0.90909,0.9875,0.78684,0.79627,0.40019,1.13915,0.007657,0.007657,0.007657
357,1507.92,0.66412,0.45078,0.9481,0.99657,0.90909,0.93329,0.79475,0.69575,0.4491,1.04604,0.0076504,0.0076504,0.0076504
358,1512.08,0.67098,0.43656,0.9482,0.99521,0.90909,0.971,0.83247,0.66855,0.39042,1.12702,0.0076438,0.0076438,0.0076438
359,1516.37,0.6729,0.46354,0.95475,0.99468,0.90909,0.96,0.80964,0.63613,0.3675,1.04262,0.0076372,0.0076372,0.0076372
360,1520.53,0.66292,0.44624,0.95697,0.99479,0.90909,0.971,0.80887,0.67606,0.37939,1.0419,0.0076306,0.0076306,0.0076306
361,1524.66,0.66573,0.45025,0.95543,0.91645,0.99743,0.9875,0.79635,0.75852,0.39688,1.12677,0.007624,0.007624,0.007624
362,1529.01,0.64828,0.44592,0.9507,1,0.99597,0.995,0.80693,0.7358,0.37254,1.11698,0.0076174,0.0076174,0.0076174
363,1533.21,0.63886,0.45113,0.94633,0.99456,0.90909,0.9875,0.81525,0.64827,0.4395,1.08203,0.0076108,0.0076108,0.0076108
364,1537.44,0.66726,0.46242,0.94869,0.99485,0.90909,0.93914,0.81234,0.69385,0.43884,1.11449,0.0076042,0.0076042,0.0076042
365,1541.55,0.66574,0.44094,0.95809,0.99448,0.90909,0.9875,0.82276,0.64988,0.35147,1.04739,0.0075976,0.0075976,0.0075976
366,1545.7,0.66926,0.44603,0.95078,0.99505,0.90909,0.98115,0.7993,0.68537,0.40177,1.07675,0.007591,0.007591,0.007591
367,1549.91,0.63519,0.43534,0.94046,0.99432,0.90909,0.971,0.75736,0.7723,0.42125,1.15562,0.0075844,0.0075844,0.0075844
368,1554.1,0.67759,0.4511,0.95924,0.99365,0.90909,0.91032,0.78473,0.6874,0.38025,1.17127,0.0075778,0.0075778,0.0075778
369,1558.29,0.6552,0.44321,0.95501,0.9886,0.90909,0.9215,0.79478,0.65226,0.40813,1.10261,0.0075712,0.0075712,0.0075712
370,1562.49,0.64334,0.45072,0.94872,1,0.99951,0.995,0.83325,0.61997,0.35531,1.00937,0.0075646,0.0075646,0.0075646
371,1566.83,0.67208,0.46233,0.96208,0.99365,0.90909,0.92857,0.80228,0.6875,0.39493,1.03298,0.007558,0.007558,0.007558
372,1570.95,0.64095,0.45066,0.94136,0.99198,0.90909,0.92652,0.77964,0.84264,0.3671,1.14438,0.0075514,0.0075514,0.0075514
373,1575.08,0.64957,0.43468,0.93838,0.98128,0.90909,0.92562,0.81612,0.71858,0.35189,1.07995,0.0075448,0.0075448,0.0075448
374,1579.39,0.64437,0.432,0.94754,0.99302,0.90909,0.91625,0.7739,0.7125,0.36733,1.10143,0.0075382,0.0075382,0.0075382
375,1583.68,0.64873,0.46552,0.95351,0.98976,0.90909,0.91076,0.74965,0.77767,0.38111,1.19649,0.0075316,0.0075316,0.0075316
376,1587.88,0.64633,0.43094,0.94145,0.99571,1,0.995,0.79304,0.74298,0.38263,1.1536,0.007525,0.007525,0.007525
377,1592.26,0.63244,0.42405,0.94211,0.99525,1,0.995,0.84237,0.60778,0.34257,1.0727,0.0075184,0.0075184,0.0075184
378,1596.46,0.63388,0.42979,0.9521,0.9633,0.90909,0.98115,0.81953,0.63035,0.44049,1.05079,0.0075118,0.0075118,0.0075118
379,1600.68,0.64435,0.42689,0.94688,0.99432,0.90909,0.92975,0.76979,0.73613,0.45151,1.1948,0.0075052,0.0075052,0.0075052
380,1604.9,0.62433,0.44265,0.93752,0.99493,0.90909,0.92652,0.71102,0.83201,0.49822,1.29299,0.0074986,0.0074986,0.0074986
381,1609.08,0.61755,0.41732,0.93668,0.99528,0.90909,0.92652,0.73654,0.93956,0.67735,1.30669,0.007492,0.007492,0.007492
382,1613.25,0.63885,0.4364,0.95717,0.99443,0.90909,0.93038,0.80111,0.6096,0.40209,0.99293,0.0074854,0.0074854,0.0074854
383,1617.4,0.65984,0.43636,0.94481,0.99407,0.90909,0.91576,0.82464,0.63654,0.46892,1.01023,0.0074788,0.0074788,0.0074788
384,1621.56,0.64252,0.43599,0.946,0.99533,0.90909,0.90916,0.82587,0.62956,0.45881,1.00344,0.0074722,0.0074722,0.0074722
385,1625.76,0.64813,0.43642,0.95336,0.9948,0.90909,0.92207,0.827,0.72267,0.41493,1.08347,0.0074656,0.0074656,0.0074656
